ID,timePeriod,CALMONTH,utilization,bookedHours,availableHours,freeHours,costCenterID
b178837c-545d-4b65-9462-5ffw402464f0,202106,202106,0,0,208,208,DE02
001a3ed7-527c-8eb3-f00a-d44e98125649,202106,202106,0,0,208,208,IN01
02ffde7c-3b48-4745-8e54-107d16a28261,202106,202106,113,234,208,-26,IN02
c8fa5539-337c-4565-a109-7a9e187c3e0b,202106,202106,0,0,208,208,US01
00f103d3-05c3-4fdb-9999-9d400181c533,202106,202106,0,0,208,208,US02
002a6d7b-0612-8440-78a7-fcae090863a7,202106,202106,0,0,208,208,DE01
f3f0bab0-d1fd-47df-a2c9-90782h8954d2,202106,202106,0,0,208,208,DE02
d00ffad1-56fd-4cbd-9f3a-2b93faca38a8,202106,202106,0,0,208,208,IN01
00eb655f-c131-ee44-9192-08e7c9072795,202106,202106,0,0,208,208,IN02
00b0392c-9184-da6d-8cde-c23c27d14961,202106,202106,0,0,208,208,US01
009d2aae-2682-c085-c411-0721e1dfd517,202106,202106,0,0,208,208,US02
009363ae-7b87-158a-d4ae-5b26cv3889c8,202106,202106,0,0,208,208,DE01
00554d1c-a5bb-9ffb-6e43-6f5db6d5d334,202106,202106,0,0,208,208,DE02
000bc69a-872e-7b96-ff9c-fadd9ad4b6a4,202106,202106,0,0,208,208,IN01
00953803-423e-fb89-37c0-9817dmb3ea85,202106,202106,0,0,208,208,IN02
002d4d55-bc7d-a89a-b8d8-4c02adb436d8,202106,202106,0,0,208,208,US01
0066b3aa-73f7-b607-1d37-4dbc02d12cd1,202106,202106,0,0,208,208,US02
00fb9404-75c8-e4d1-192f-30462dfd34f3,202106,202106,0,0,208,208,DE01
00e4e0ce-db27-e58c-2e75-e0e7f746053d,202106,202106,0,0,208,208,DE02
0060cb84-7e67-2e66-f6d5-f0159zd5b3b2,202106,202106,0,0,208,208,IN01
009931d9-34e0-7f3b-5b34-ad68c5a116f0,202106,202106,0,0,208,208,IN02
00bfb169-186a-31f2-39e5-5846f1bf554b,202106,202106,0,0,208,208,US01
00d67316-ff8d-10cb-a3f5-5c3fc9886bc7,202106,202106,0,0,208,208,US02
00da0e49-4078-b7cd-61f3-df211d1eb4bf,202106,202106,0,0,208,208,DE01
0077f0c5-7411-cf8f-6992-28b612d821f6,202106,202106,0,0,208,208,DE02
004808d7-9643-4f8d-8bc5-a9b49fbb0a7b,202106,202106,0,0,208,208,IN01
00004832-f2ea-ed2b-bc72-bd8ce72569e1,202106,202106,0,0,208,208,IN02
006d29c5-c815-2394-be97-7dbbfa31d4a7,202106,202106,0,0,208,208,US01
009651ff-7e75-1878-1b04-5e141xf543c0,202106,202106,0,0,208,208,US02
0001622e-2e21-0a1a-a0b6-c7f053b755d6,202106,202106,0,0,208,208,DE01
00f6e3c7-5675-7caf-1924-453778b77458,202106,202106,0,0,208,208,DE02
00ef5e35-b3d3-73f7-b607-1d37aaf55300,202106,202106,0,0,208,208,IN01
00d0a9dd-e76b-8ab9-bea6-ab34d10052f2,202106,202106,0,0,208,208,IN02
00a1d066-12b9-ea4b-a396-dfcdfaf5233e,202106,202106,0,0,208,208,US01
00cc0fab-a780-e3b8-440f-29537g6b09fa,202106,202106,0,0,208,208,US02
003d99e6-0a1a-a0b6-c7f0-1ffd8s1da47e,202106,202106,0,0,208,208,DE01
0024aec7-9a3c-3d8a-b4de-5e05a7b0bc45,202106,202106,0,0,208,208,DE02
00701715-cb04-2682-c085-c4117s3e2159,202106,202106,0,0,208,208,IN01
0077fb4a-63c4-0deb-8b19-7f80df592525,202106,202106,0,0,208,208,IN02
00f12413-e99f-35fa-555b-a78f1r5fcef6,202106,202106,0,0,208,208,US01
001470ac-9922-686a-6984-3ea46e593565,202106,202106,0,0,208,208,US02
00bf6bc2-a2ea-7131-b6b3-8bd395a8cb12,202106,202106,0,0,208,208,DE01
00ae14ab-6599-3ab9-8614-a6751c0fecf7,202101,202101,77,80,104,24,DE02
00147f23-e6a6-47fd-2c41-f23e0h6a1c2c,202106,202106,0,0,104,104,IN01
00fd6858-3c7f-c9d0-38d9-6d383n7996b0,202106,202106,0,0,104,104,IN02
00de12a4-22ce-7adb-eb56-8ea4fsdc7815,202106,202106,0,0,104,104,US01
0060dafa-caea-0dfa-b992-a4af49e79a79,202106,202106,0,0,104,104,US02
007a7c81-6878-5395-63d3-f7fdc25c8327,202106,202106,0,0,104,104,DE01
002e1233-36b1-6a9d-572c-d55a1e1eb1ce,202106,202106,0,0,104,104,DE02
0024a342-ab88-bbc6-9358-083bdt30b716,202106,202106,0,0,104,104,IN01
00406a4a-7402-a015-4363-bbb791b890e8,202106,202106,0,0,0,0,IN02
e4beae01-a0ef-41fa-9037-e4da36a12741,202107,202107,0,0,208,208,US01
eb1b4575-5f0d-45f9-befa-a3cq43def0ea,202107,202107,0,0,208,208,US02
7a4da86a-94cd-4969-a297-cf066038d6f8,202107,202107,84,173,208,35,DE01
a9e19a53-e9d5-4820-8665-c978b575f646,202107,202107,0,0,208,208,DE02
f09e2fa7-bd0e-4064-acd8-3c9f42baf0e7,202107,202107,0,0,208,208,IN01
d660dbb9-7e5a-4241-ba72-30d18ce8edd2,202107,202107,0,0,208,208,IN02
e5e3d7b8-1891-4d3f-80de-856b80217c88,202107,202107,0,0,208,208,US01
000900bc-0dfa-b992-a4af-b4ea5bbbcf69,202107,202107,0,0,208,208,US02
9e2550e9-ab47-4807-b39b-0658917a1645,202107,202107,77,160,208,48,DE01
b178837c-545d-4b65-9462-5ffw402464f0,202107,202107,0,0,208,208,DE02
001a3ed7-527c-8eb3-f00a-d44e98125649,202107,202107,0,0,208,208,IN01
02ffde7c-3b48-4745-8e54-107d16a28261,202107,202107,113,234,208,-26,IN02
c8fa5539-337c-4565-a109-7a9e187c3e0b,202107,202107,0,0,208,208,US01
00f103d3-05c3-4fdb-9999-9d400181c533,202107,202107,0,0,208,208,US02
002a6d7b-0612-8440-78a7-fcae090863a7,202107,202107,0,0,208,208,DE01
f3f0bab0-d1fd-47df-a2c9-90782h8954d2,202107,202107,0,0,208,208,DE02
d00ffad1-56fd-4cbd-9f3a-2b93faca38a8,202107,202107,0,0,208,208,IN01
00eb655f-c131-ee44-9192-08e7c9072795,202107,202107,0,0,208,208,IN02
00b0392c-9184-da6d-8cde-c23c27d14961,202107,202107,0,0,208,208,US01
009d2aae-2682-c085-c411-0721e1dfd517,202107,202107,0,0,208,208,US02
009363ae-7b87-158a-d4ae-5b26cv3889c8,202107,202107,0,0,208,208,DE01
00554d1c-a5bb-9ffb-6e43-6f5db6d5d334,202107,202107,0,0,208,208,DE02
000bc69a-872e-7b96-ff9c-fadd9ad4b6a4,202107,202107,0,0,208,208,IN01
00953803-423e-fb89-37c0-9817dmb3ea85,202107,202107,0,0,208,208,IN02
002d4d55-bc7d-a89a-b8d8-4c02adb436d8,202107,202107,0,0,208,208,US01
0066b3aa-73f7-b607-1d37-4dbc02d12cd1,202107,202107,0,0,208,208,US02
00fb9404-75c8-e4d1-192f-30462dfd34f3,202107,202107,0,0,208,208,DE01
00e4e0ce-db27-e58c-2e75-e0e7f746053d,202107,202107,0,0,208,208,DE02
0060cb84-7e67-2e66-f6d5-f0159zd5b3b2,202107,202107,0,0,208,208,IN01
009931d9-34e0-7f3b-5b34-ad68c5a116f0,202107,202107,0,0,208,208,IN02
00bfb169-186a-31f2-39e5-5846f1bf554b,202107,202107,0,0,208,208,US01
00d67316-ff8d-10cb-a3f5-5c3fc9886bc7,202107,202107,0,0,208,208,US02
00da0e49-4078-b7cd-61f3-df211d1eb4bf,202107,202107,0,0,208,208,DE01
0077f0c5-7411-cf8f-6992-28b612d821f6,202107,202107,0,0,208,208,DE02
004808d7-9643-4f8d-8bc5-a9b49fbb0a7b,202107,202107,0,0,208,208,IN01
00004832-f2ea-ed2b-bc72-bd8ce72569e1,202107,202107,0,0,208,208,IN02
006d29c5-c815-2394-be97-7dbbfa31d4a7,202107,202107,0,0,208,208,US01
009651ff-7e75-1878-1b04-5e141xf543c0,202107,202107,0,0,208,208,US02
0001622e-2e21-0a1a-a0b6-c7f053b755d6,202107,202107,0,0,208,208,DE01
00f6e3c7-5675-7caf-1924-453778b77458,202107,202107,0,0,208,208,DE02
00ef5e35-b3d3-73f7-b607-1d37aaf55300,202107,202107,0,0,208,208,IN01
00d0a9dd-e76b-8ab9-bea6-ab34d10052f2,202107,202107,0,0,208,208,IN02
00a1d066-12b9-ea4b-a396-dfcdfaf5233e,202107,202107,0,0,208,208,US01
00cc0fab-a780-e3b8-440f-29537g6b09fa,202107,202107,0,0,208,208,US02
003d99e6-0a1a-a0b6-c7f0-1ffd8s1da47e,202107,202107,0,0,208,208,DE01
0024aec7-9a3c-3d8a-b4de-5e05a7b0bc45,202107,202107,0,0,208,208,DE02
00701715-cb04-2682-c085-c4117s3e2159,202107,202107,0,0,208,208,IN01
0077fb4a-63c4-0deb-8b19-7f80df592525,202107,202107,0,0,208,208,IN02
00f12413-e99f-35fa-555b-a78f1r5fcef6,202107,202107,0,0,208,208,US01
001470ac-9922-686a-6984-3ea46e593565,202107,202107,0,0,208,208,US02
00bf6bc2-a2ea-7131-b6b3-8bd395a8cb12,202107,202107,0,0,208,208,DE01
00ae14ab-6599-3ab9-8614-a6751c0fecf7,202101,202101,77,80,104,24,DE02
00147f23-e6a6-47fd-2c41-f23e0h6a1c2c,202107,202107,0,0,104,104,IN01
00fd6858-3c7f-c9d0-38d9-6d383n7996b0,202107,202107,0,0,104,104,IN02
00de12a4-22ce-7adb-eb56-8ea4fsdc7815,202107,202107,0,0,104,104,US01
0060dafa-caea-0dfa-b992-a4af49e79a79,202107,202107,0,0,104,104,US02
007a7c81-6878-5395-63d3-f7fdc25c8327,202107,202107,0,0,104,104,DE01
002e1233-36b1-6a9d-572c-d55a1e1eb1ce,202107,202107,0,0,104,104,DE02
0024a342-ab88-bbc6-9358-083bdt30b716,202107,202107,0,0,104,104,IN01
00406a4a-7402-a015-4363-bbb791b890e8,202107,202107,0,0,0,0,IN02
e4beae01-a0ef-41fa-9037-e4da36a12741,202108,202108,0,0,208,208,US01
eb1b4575-5f0d-45f9-befa-a3cq43def0ea,202108,202108,0,0,208,208,US02
7a4da86a-94cd-4969-a297-cf066038d6f8,202108,202108,84,173,208,35,DE01
a9e19a53-e9d5-4820-8665-c978b575f646,202108,202108,0,0,208,208,DE02
f09e2fa7-bd0e-4064-acd8-3c9f42baf0e7,202108,202108,0,0,208,208,IN01
d660dbb9-7e5a-4241-ba72-30d18ce8edd2,202108,202108,0,0,208,208,IN02
e5e3d7b8-1891-4d3f-80de-856b80217c88,202108,202108,0,0,208,208,US01
000900bc-0dfa-b992-a4af-b4ea5bbbcf69,202108,202108,0,0,208,208,US02
9e2550e9-ab47-4807-b39b-0658917a1645,202108,202108,77,160,208,48,DE01
b178837c-545d-4b65-9462-5ffw402464f0,202108,202108,0,0,208,208,DE02
001a3ed7-527c-8eb3-f00a-d44e98125649,202108,202108,0,0,208,208,IN01
02ffde7c-3b48-4745-8e54-107d16a28261,202108,202108,113,234,208,-26,IN02
c8fa5539-337c-4565-a109-7a9e187c3e0b,202108,202108,0,0,208,208,US01
00f103d3-05c3-4fdb-9999-9d400181c533,202108,202108,0,0,208,208,US02
002a6d7b-0612-8440-78a7-fcae090863a7,202108,202108,0,0,208,208,DE01
f3f0bab0-d1fd-47df-a2c9-90782h8954d2,202108,202108,0,0,208,208,DE02
d00ffad1-56fd-4cbd-9f3a-2b93faca38a8,202108,202108,0,0,208,208,IN01
00eb655f-c131-ee44-9192-08e7c9072795,202108,202108,0,0,208,208,IN02
00b0392c-9184-da6d-8cde-c23c27d14961,202108,202108,0,0,208,208,US01
009d2aae-2682-c085-c411-0721e1dfd517,202108,202108,0,0,208,208,US02
009363ae-7b87-158a-d4ae-5b26cv3889c8,202108,202108,0,0,208,208,DE01
00554d1c-a5bb-9ffb-6e43-6f5db6d5d334,202108,202108,0,0,208,208,DE02
000bc69a-872e-7b96-ff9c-fadd9ad4b6a4,202108,202108,0,0,208,208,IN01
00953803-423e-fb89-37c0-9817dmb3ea85,202108,202108,0,0,208,208,IN02
002d4d55-bc7d-a89a-b8d8-4c02adb436d8,202108,202108,0,0,208,208,US01
0066b3aa-73f7-b607-1d37-4dbc02d12cd1,202108,202108,0,0,208,208,US02
00fb9404-75c8-e4d1-192f-30462dfd34f3,202108,202108,0,0,208,208,DE01
00e4e0ce-db27-e58c-2e75-e0e7f746053d,202108,202108,0,0,208,208,DE02
0060cb84-7e67-2e66-f6d5-f0159zd5b3b2,202108,202108,0,0,208,208,IN01
009931d9-34e0-7f3b-5b34-ad68c5a116f0,202108,202108,0,0,208,208,IN02
00bfb169-186a-31f2-39e5-5846f1bf554b,202108,202108,0,0,208,208,US01
00d67316-ff8d-10cb-a3f5-5c3fc9886bc7,202108,202108,0,0,208,208,US02
00da0e49-4078-b7cd-61f3-df211d1eb4bf,202108,202108,0,0,208,208,DE01
0077f0c5-7411-cf8f-6992-28b612d821f6,202108,202108,0,0,208,208,DE02
004808d7-9643-4f8d-8bc5-a9b49fbb0a7b,202108,202108,0,0,208,208,IN01
00004832-f2ea-ed2b-bc72-bd8ce72569e1,202108,202108,0,0,208,208,IN02
006d29c5-c815-2394-be97-7dbbfa31d4a7,202108,202108,0,0,208,208,US01
009651ff-7e75-1878-1b04-5e141xf543c0,202108,202108,0,0,208,208,US02
0001622e-2e21-0a1a-a0b6-c7f053b755d6,202108,202108,0,0,208,208,DE01
00f6e3c7-5675-7caf-1924-453778b77458,202108,202108,0,0,208,208,DE02
00ef5e35-b3d3-73f7-b607-1d37aaf55300,202108,202108,0,0,208,208,IN01
00d0a9dd-e76b-8ab9-bea6-ab34d10052f2,202108,202108,0,0,208,208,IN02
00a1d066-12b9-ea4b-a396-dfcdfaf5233e,202108,202108,0,0,208,208,US01
00cc0fab-a780-e3b8-440f-29537g6b09fa,202108,202108,0,0,208,208,US02
003d99e6-0a1a-a0b6-c7f0-1ffd8s1da47e,202108,202108,0,0,208,208,DE01
0024aec7-9a3c-3d8a-b4de-5e05a7b0bc45,202108,202108,0,0,208,208,DE02
00701715-cb04-2682-c085-c4117s3e2159,202108,202108,0,0,208,208,IN01
0077fb4a-63c4-0deb-8b19-7f80df592525,202108,202108,0,0,208,208,IN02
00f12413-e99f-35fa-555b-a78f1r5fcef6,202108,202108,0,0,208,208,US01
001470ac-9922-686a-6984-3ea46e593565,202108,202108,0,0,208,208,US02
00bf6bc2-a2ea-7131-b6b3-8bd395a8cb12,202108,202108,0,0,208,208,DE01
00ae14ab-6599-3ab9-8614-a6751c0fecf7,202101,202101,77,80,104,24,DE02
00147f23-e6a6-47fd-2c41-f23e0h6a1c2c,202108,202108,0,0,104,104,IN01
00fd6858-3c7f-c9d0-38d9-6d383n7996b0,202108,202108,0,0,104,104,IN02
00de12a4-22ce-7adb-eb56-8ea4fsdc7815,202108,202108,0,0,104,104,US01
0060dafa-caea-0dfa-b992-a4af49e79a79,202108,202108,0,0,104,104,US02
007a7c81-6878-5395-63d3-f7fdc25c8327,202108,202108,0,0,104,104,DE01
002e1233-36b1-6a9d-572c-d55a1e1eb1ce,202108,202108,0,0,104,104,DE02
0024a342-ab88-bbc6-9358-083bdt30b716,202108,202108,0,0,104,104,IN01
00406a4a-7402-a015-4363-bbb791b890e8,202108,202108,0,0,0,0,IN02
e4beae01-a0ef-41fa-9037-e4da36a12741,202109,202109,0,0,208,208,US01
eb1b4575-5f0d-45f9-befa-a3cq43def0ea,202109,202109,0,0,208,208,US02
7a4da86a-94cd-4969-a297-cf066038d6f8,202109,202109,84,173,208,35,DE01
a9e19a53-e9d5-4820-8665-c978b575f646,202109,202109,0,0,208,208,DE02
f09e2fa7-bd0e-4064-acd8-3c9f42baf0e7,202109,202109,0,0,208,208,IN01
d660dbb9-7e5a-4241-ba72-30d18ce8edd2,202109,202109,0,0,208,208,IN02
e5e3d7b8-1891-4d3f-80de-856b80217c88,202109,202109,0,0,208,208,US01
000900bc-0dfa-b992-a4af-b4ea5bbbcf69,202109,202109,0,0,208,208,US02
9e2550e9-ab47-4807-b39b-0658917a1645,202109,202109,77,160,208,48,DE01
b178837c-545d-4b65-9462-5ffw402464f0,202109,202109,0,0,208,208,DE02
001a3ed7-527c-8eb3-f00a-d44e98125649,202109,202109,0,0,208,208,IN01
02ffde7c-3b48-4745-8e54-107d16a28261,202109,202109,113,234,208,-26,IN02
c8fa5539-337c-4565-a109-7a9e187c3e0b,202109,202109,0,0,208,208,US01
00f103d3-05c3-4fdb-9999-9d400181c533,202109,202109,0,0,208,208,US02
002a6d7b-0612-8440-78a7-fcae090863a7,202109,202109,0,0,208,208,DE01
f3f0bab0-d1fd-47df-a2c9-90782h8954d2,202109,202109,0,0,208,208,DE02
d00ffad1-56fd-4cbd-9f3a-2b93faca38a8,202109,202109,0,0,208,208,IN01
00eb655f-c131-ee44-9192-08e7c9072795,202109,202109,0,0,208,208,IN02
00b0392c-9184-da6d-8cde-c23c27d14961,202109,202109,0,0,208,208,US01
009d2aae-2682-c085-c411-0721e1dfd517,202109,202109,0,0,208,208,US02
009363ae-7b87-158a-d4ae-5b26cv3889c8,202109,202109,0,0,208,208,DE01
00554d1c-a5bb-9ffb-6e43-6f5db6d5d334,202109,202109,0,0,208,208,DE02
000bc69a-872e-7b96-ff9c-fadd9ad4b6a4,202109,202109,0,0,208,208,IN01
00953803-423e-fb89-37c0-9817dmb3ea85,202109,202109,0,0,208,208,IN02
002d4d55-bc7d-a89a-b8d8-4c02adb436d8,202109,202109,0,0,208,208,US01
0066b3aa-73f7-b607-1d37-4dbc02d12cd1,202109,202109,0,0,208,208,US02
00fb9404-75c8-e4d1-192f-30462dfd34f3,202109,202109,0,0,208,208,DE01
00e4e0ce-db27-e58c-2e75-e0e7f746053d,202109,202109,0,0,208,208,DE02
0060cb84-7e67-2e66-f6d5-f0159zd5b3b2,202109,202109,0,0,208,208,IN01
009931d9-34e0-7f3b-5b34-ad68c5a116f0,202109,202109,0,0,208,208,IN02
00bfb169-186a-31f2-39e5-5846f1bf554b,202109,202109,0,0,208,208,US01
00d67316-ff8d-10cb-a3f5-5c3fc9886bc7,202109,202109,0,0,208,208,US02
00da0e49-4078-b7cd-61f3-df211d1eb4bf,202109,202109,0,0,208,208,DE01
0077f0c5-7411-cf8f-6992-28b612d821f6,202109,202109,0,0,208,208,DE02
004808d7-9643-4f8d-8bc5-a9b49fbb0a7b,202109,202109,0,0,208,208,IN01
00004832-f2ea-ed2b-bc72-bd8ce72569e1,202109,202109,0,0,208,208,IN02
006d29c5-c815-2394-be97-7dbbfa31d4a7,202109,202109,0,0,208,208,US01
009651ff-7e75-1878-1b04-5e141xf543c0,202109,202109,0,0,208,208,US02
0001622e-2e21-0a1a-a0b6-c7f053b755d6,202109,202109,0,0,208,208,DE01
00f6e3c7-5675-7caf-1924-453778b77458,202109,202109,0,0,208,208,DE02
00ef5e35-b3d3-73f7-b607-1d37aaf55300,202109,202109,0,0,208,208,IN01
00d0a9dd-e76b-8ab9-bea6-ab34d10052f2,202109,202109,0,0,208,208,IN02
00a1d066-12b9-ea4b-a396-dfcdfaf5233e,202109,202109,0,0,208,208,US01
00cc0fab-a780-e3b8-440f-29537g6b09fa,202109,202109,0,0,208,208,US02
003d99e6-0a1a-a0b6-c7f0-1ffd8s1da47e,202109,202109,0,0,208,208,DE01
0024aec7-9a3c-3d8a-b4de-5e05a7b0bc45,202109,202109,0,0,208,208,DE02
00701715-cb04-2682-c085-c4117s3e2159,202109,202109,0,0,208,208,IN01
0077fb4a-63c4-0deb-8b19-7f80df592525,202109,202109,0,0,208,208,IN02
00f12413-e99f-35fa-555b-a78f1r5fcef6,202109,202109,0,0,208,208,US01
001470ac-9922-686a-6984-3ea46e593565,202109,202109,0,0,208,208,US02
00bf6bc2-a2ea-7131-b6b3-8bd395a8cb12,202109,202109,0,0,208,208,DE01
00ae14ab-6599-3ab9-8614-a6751c0fecf7,202101,202101,77,80,104,24,DE02
00147f23-e6a6-47fd-2c41-f23e0h6a1c2c,202109,202109,0,0,104,104,IN01
00fd6858-3c7f-c9d0-38d9-6d383n7996b0,202109,202109,0,0,104,104,IN02
00de12a4-22ce-7adb-eb56-8ea4fsdc7815,202109,202109,0,0,104,104,US01
0060dafa-caea-0dfa-b992-a4af49e79a79,202109,202109,0,0,104,104,US02
007a7c81-6878-5395-63d3-f7fdc25c8327,202109,202109,0,0,104,104,DE01
002e1233-36b1-6a9d-572c-d55a1e1eb1ce,202109,202109,0,0,104,104,DE02
0024a342-ab88-bbc6-9358-083bdt30b716,202109,202109,0,0,104,104,IN01
00406a4a-7402-a015-4363-bbb791b890e8,202109,202109,0,0,0,0,IN02
e4beae01-a0ef-41fa-9037-e4da36a12741,202110,202110,0,0,208,208,US01
eb1b4575-5f0d-45f9-befa-a3cq43def0ea,202110,202110,0,0,208,208,US02
7a4da86a-94cd-4969-a297-cf066038d6f8,202110,202110,84,173,208,35,DE01
a9e19a53-e9d5-4820-8665-c978b575f646,202110,202110,0,0,208,208,DE02
f09e2fa7-bd0e-4064-acd8-3c9f42baf0e7,202110,202110,0,0,208,208,IN01
d660dbb9-7e5a-4241-ba72-30d18ce8edd2,202110,202110,0,0,208,208,IN02
e5e3d7b8-1891-4d3f-80de-856b80217c88,202110,202110,0,0,208,208,US01
000900bc-0dfa-b992-a4af-b4ea5bbbcf69,202110,202110,0,0,208,208,US02
9e2550e9-ab47-4807-b39b-0658917a1645,202110,202110,77,160,208,48,DE01
b178837c-545d-4b65-9462-5ffw402464f0,202110,202110,0,0,208,208,DE02
001a3ed7-527c-8eb3-f00a-d44e98125649,202110,202110,0,0,208,208,IN01
02ffde7c-3b48-4745-8e54-107d16a28261,202110,202110,0,0,208,208,IN02
c8fa5539-337c-4565-a109-7a9e187c3e0b,202110,202110,0,0,208,208,US01
00f103d3-05c3-4fdb-9999-9d400181c533,202110,202110,0,0,208,208,US02
002a6d7b-0612-8440-78a7-fcae090863a7,202110,202110,0,0,208,208,DE01
f3f0bab0-d1fd-47df-a2c9-90782h8954d2,202110,202110,0,0,208,208,DE02
d00ffad1-56fd-4cbd-9f3a-2b93faca38a8,202110,202110,0,0,208,208,IN01
00eb655f-c131-ee44-9192-08e7c9072795,202110,202110,0,0,208,208,IN02
00b0392c-9184-da6d-8cde-c23c27d14961,202110,202110,0,0,208,208,US01
009d2aae-2682-c085-c411-0721e1dfd517,202110,202110,0,0,208,208,US02
009363ae-7b87-158a-d4ae-5b26cv3889c8,202110,202110,0,0,208,208,DE01
00554d1c-a5bb-9ffb-6e43-6f5db6d5d334,202110,202110,0,0,208,208,DE02
000bc69a-872e-7b96-ff9c-fadd9ad4b6a4,202110,202110,0,0,208,208,IN01
00953803-423e-fb89-37c0-9817dmb3ea85,202110,202110,0,0,208,208,IN02
002d4d55-bc7d-a89a-b8d8-4c02adb436d8,202110,202110,0,0,208,208,US01
0066b3aa-73f7-b607-1d37-4dbc02d12cd1,202110,202110,0,0,208,208,US02
00fb9404-75c8-e4d1-192f-30462dfd34f3,202110,202110,0,0,208,208,DE01
00e4e0ce-db27-e58c-2e75-e0e7f746053d,202110,202110,0,0,208,208,DE02
0060cb84-7e67-2e66-f6d5-f0159zd5b3b2,202110,202110,0,0,208,208,IN01
009931d9-34e0-7f3b-5b34-ad68c5a116f0,202110,202110,0,0,208,208,IN02
00bfb169-186a-31f2-39e5-5846f1bf554b,202110,202110,0,0,208,208,US01
00d67316-ff8d-10cb-a3f5-5c3fc9886bc7,202110,202110,0,0,208,208,US02
00da0e49-4078-b7cd-61f3-df211d1eb4bf,202110,202110,0,0,208,208,DE01
0077f0c5-7411-cf8f-6992-28b612d821f6,202110,202110,0,0,208,208,DE02
004808d7-9643-4f8d-8bc5-a9b49fbb0a7b,202110,202110,0,0,208,208,IN01
00004832-f2ea-ed2b-bc72-bd8ce72569e1,202110,202110,0,0,208,208,IN02
006d29c5-c815-2394-be97-7dbbfa31d4a7,202110,202110,0,0,208,208,US01
009651ff-7e75-1878-1b04-5e141xf543c0,202110,202110,0,0,208,208,US02
0001622e-2e21-0a1a-a0b6-c7f053b755d6,202110,202110,0,0,208,208,DE01
00f6e3c7-5675-7caf-1924-453778b77458,202110,202110,0,0,208,208,DE02
00ef5e35-b3d3-73f7-b607-1d37aaf55300,202110,202110,0,0,208,208,IN01
00d0a9dd-e76b-8ab9-bea6-ab34d10052f2,202110,202110,0,0,208,208,IN02
00a1d066-12b9-ea4b-a396-dfcdfaf5233e,202110,202110,0,0,208,208,US01
00cc0fab-a780-e3b8-440f-29537g6b09fa,202110,202110,0,0,208,208,US02
003d99e6-0a1a-a0b6-c7f0-1ffd8s1da47e,202110,202110,0,0,208,208,DE01
0024aec7-9a3c-3d8a-b4de-5e05a7b0bc45,202110,202110,0,0,208,208,DE02
00701715-cb04-2682-c085-c4117s3e2159,202110,202110,0,0,208,208,IN01
0077fb4a-63c4-0deb-8b19-7f80df592525,202110,202110,0,0,208,208,IN02
00f12413-e99f-35fa-555b-a78f1r5fcef6,202110,202110,0,0,208,208,US01
001470ac-9922-686a-6984-3ea46e593565,202110,202110,0,0,208,208,US02
00bf6bc2-a2ea-7131-b6b3-8bd395a8cb12,202110,202110,0,0,208,208,DE01
00ae14ab-6599-3ab9-8614-a6751c0fecf7,202101,202101,77,80,104,24,DE02
00147f23-e6a6-47fd-2c41-f23e0h6a1c2c,202110,202110,0,0,104,104,IN01
00fd6858-3c7f-c9d0-38d9-6d383n7996b0,202110,202110,0,0,104,104,IN02
00de12a4-22ce-7adb-eb56-8ea4fsdc7815,202110,202110,0,0,104,104,US01
0060dafa-caea-0dfa-b992-a4af49e79a79,202110,202110,0,0,104,104,US02
007a7c81-6878-5395-63d3-f7fdc25c8327,202110,202110,0,0,104,104,DE01
002e1233-36b1-6a9d-572c-d55a1e1eb1ce,202110,202110,0,0,104,104,DE02
0024a342-ab88-bbc6-9358-083bdt30b716,202110,202110,0,0,104,104,IN01
00406a4a-7402-a015-4363-bbb791b890e8,202110,202110,0,0,0,0,IN02
e4beae01-a0ef-41fa-9037-e4da36a12741,202111,202111,0,0,208,208,US01
eb1b4575-5f0d-45f9-befa-a3cq43def0ea,202111,202111,0,0,208,208,US02
7a4da86a-94cd-4969-a297-cf066038d6f8,202111,202111,84,173,208,35,DE01
a9e19a53-e9d5-4820-8665-c978b575f646,202111,202111,0,0,208,208,DE02
f09e2fa7-bd0e-4064-acd8-3c9f42baf0e7,202111,202111,0,0,208,208,IN01
d660dbb9-7e5a-4241-ba72-30d18ce8edd2,202111,202111,0,0,208,208,IN02
e5e3d7b8-1891-4d3f-80de-856b80217c88,202111,202111,0,0,208,208,US01
000900bc-0dfa-b992-a4af-b4ea5bbbcf69,202111,202111,0,0,208,208,US02
9e2550e9-ab47-4807-b39b-0658917a1645,202111,202111,77,160,208,48,DE01
b178837c-545d-4b65-9462-5ffw402464f0,202111,202111,0,0,208,208,DE02
001a3ed7-527c-8eb3-f00a-d44e98125649,202111,202111,0,0,208,208,IN01
02ffde7c-3b48-4745-8e54-107d16a28261,202111,202111,0,0,208,208,IN02
c8fa5539-337c-4565-a109-7a9e187c3e0b,202111,202111,0,0,208,208,US01
00f103d3-05c3-4fdb-9999-9d400181c533,202111,202111,0,0,208,208,US02
002a6d7b-0612-8440-78a7-fcae090863a7,202111,202111,0,0,208,208,DE01
f3f0bab0-d1fd-47df-a2c9-90782h8954d2,202111,202111,0,0,208,208,DE02
d00ffad1-56fd-4cbd-9f3a-2b93faca38a8,202111,202111,0,0,208,208,IN01
00eb655f-c131-ee44-9192-08e7c9072795,202111,202111,0,0,208,208,IN02
00b0392c-9184-da6d-8cde-c23c27d14961,202111,202111,0,0,208,208,US01
