ID,timePeriod,utilization,bookedHours,availableHours,freeHours,costCenterID
f3f0bab0-d1fd-47df-a2c9-90782h8954d2,08-01-2021,0,0,7,7,DE02
f3f0bab0-d1fd-47df-a2c9-90782h8954d2,09-01-2021,0,0,7,7,DE02
f3f0bab0-d1fd-47df-a2c9-90782h8954d2,10-01-2021,0,0,7,7,DE02
f3f0bab0-d1fd-47df-a2c9-90782h8954d2,11-01-2021,0,0,7,7,DE02
f3f0bab0-d1fd-47df-a2c9-90782h8954d2,12-01-2021,0,0,7,7,DE02
f3f0bab0-d1fd-47df-a2c9-90782h8954d2,13-01-2021,0,0,7,7,DE02
f3f0bab0-d1fd-47df-a2c9-90782h8954d2,14-01-2021,0,0,7,7,DE02
f3f0bab0-d1fd-47df-a2c9-90782h8954d2,15-01-2021,0,0,7,7,DE02
f3f0bab0-d1fd-47df-a2c9-90782h8954d2,16-01-2021,0,0,7,7,DE02
f3f0bab0-d1fd-47df-a2c9-90782h8954d2,17-01-2021,0,0,7,7,DE02
f3f0bab0-d1fd-47df-a2c9-90782h8954d2,18-01-2021,0,0,7,7,DE02
f3f0bab0-d1fd-47df-a2c9-90782h8954d2,19-01-2021,0,0,7,7,DE02
f3f0bab0-d1fd-47df-a2c9-90782h8954d2,20-01-2021,0,0,7,7,DE02
f3f0bab0-d1fd-47df-a2c9-90782h8954d2,21-01-2021,0,0,7,7,DE02
f3f0bab0-d1fd-47df-a2c9-90782h8954d2,22-01-2021,0,0,7,7,DE02
f3f0bab0-d1fd-47df-a2c9-90782h8954d2,23-01-2021,0,0,7,7,DE02
f3f0bab0-d1fd-47df-a2c9-90782h8954d2,24-01-2021,0,0,7,7,DE02
f3f0bab0-d1fd-47df-a2c9-90782h8954d2,25-01-2021,0,0,7,7,DE02
f3f0bab0-d1fd-47df-a2c9-90782h8954d2,26-01-2021,0,0,7,7,DE02
f3f0bab0-d1fd-47df-a2c9-90782h8954d2,27-01-2021,0,0,7,7,DE02
f3f0bab0-d1fd-47df-a2c9-90782h8954d2,28-01-2021,0,0,7,7,DE02
f3f0bab0-d1fd-47df-a2c9-90782h8954d2,29-01-2021,0,0,7,7,DE02
f3f0bab0-d1fd-47df-a2c9-90782h8954d2,30-01-2021,0,0,7,7,DE02
f3f0bab0-d1fd-47df-a2c9-90782h8954d2,31-01-2021,0,0,7,7,DE02
f3f0bab0-d1fd-47df-a2c9-90782h8954d2,01-02-2021,0,0,7,7,DE02
f3f0bab0-d1fd-47df-a2c9-90782h8954d2,02-02-2021,0,0,7,7,DE02
f3f0bab0-d1fd-47df-a2c9-90782h8954d2,03-02-2021,0,0,7,7,DE02
f3f0bab0-d1fd-47df-a2c9-90782h8954d2,04-02-2021,0,0,7,7,DE02
f3f0bab0-d1fd-47df-a2c9-90782h8954d2,05-02-2021,0,0,7,7,DE02
f3f0bab0-d1fd-47df-a2c9-90782h8954d2,06-02-2021,0,0,7,7,DE02
f3f0bab0-d1fd-47df-a2c9-90782h8954d2,07-02-2021,0,0,7,7,DE02
f3f0bab0-d1fd-47df-a2c9-90782h8954d2,08-02-2021,0,0,7,7,DE02
f3f0bab0-d1fd-47df-a2c9-90782h8954d2,09-02-2021,0,0,7,7,DE02
f3f0bab0-d1fd-47df-a2c9-90782h8954d2,10-02-2021,0,0,7,7,DE02
f3f0bab0-d1fd-47df-a2c9-90782h8954d2,11-02-2021,0,0,7,7,DE02
f3f0bab0-d1fd-47df-a2c9-90782h8954d2,12-02-2021,0,0,7,7,DE02
f3f0bab0-d1fd-47df-a2c9-90782h8954d2,13-02-2021,0,0,7,7,DE02
f3f0bab0-d1fd-47df-a2c9-90782h8954d2,14-02-2021,0,0,7,7,DE02
f3f0bab0-d1fd-47df-a2c9-90782h8954d2,15-02-2021,0,0,7,7,DE02
f3f0bab0-d1fd-47df-a2c9-90782h8954d2,16-02-2021,0,0,7,7,DE02
f3f0bab0-d1fd-47df-a2c9-90782h8954d2,17-02-2021,0,0,7,7,DE02
f3f0bab0-d1fd-47df-a2c9-90782h8954d2,18-02-2021,0,0,7,7,DE02
f3f0bab0-d1fd-47df-a2c9-90782h8954d2,19-02-2021,0,0,7,7,DE02
f3f0bab0-d1fd-47df-a2c9-90782h8954d2,20-02-2021,0,0,7,7,DE02
f3f0bab0-d1fd-47df-a2c9-90782h8954d2,21-02-2021,0,0,7,7,DE02
f3f0bab0-d1fd-47df-a2c9-90782h8954d2,22-02-2021,0,0,7,7,DE02
f3f0bab0-d1fd-47df-a2c9-90782h8954d2,23-02-2021,0,0,7,7,DE02
f3f0bab0-d1fd-47df-a2c9-90782h8954d2,24-02-2021,0,0,7,7,DE02
f3f0bab0-d1fd-47df-a2c9-90782h8954d2,25-02-2021,0,0,7,7,DE02
d00ffad1-56fd-4cbd-9f3a-2b93faca38a8,01-01-2021,0,0,7,7,IN01
d00ffad1-56fd-4cbd-9f3a-2b93faca38a8,02-01-2021,0,0,7,7,IN01
d00ffad1-56fd-4cbd-9f3a-2b93faca38a8,03-01-2021,0,0,7,7,IN01
d00ffad1-56fd-4cbd-9f3a-2b93faca38a8,04-01-2021,0,0,7,7,IN01
d00ffad1-56fd-4cbd-9f3a-2b93faca38a8,05-01-2021,0,0,7,7,IN01
d00ffad1-56fd-4cbd-9f3a-2b93faca38a8,06-01-2021,0,0,7,7,IN01
d00ffad1-56fd-4cbd-9f3a-2b93faca38a8,07-01-2021,0,0,7,7,IN01
d00ffad1-56fd-4cbd-9f3a-2b93faca38a8,08-01-2021,0,0,7,7,IN01
d00ffad1-56fd-4cbd-9f3a-2b93faca38a8,09-01-2021,0,0,7,7,IN01
d00ffad1-56fd-4cbd-9f3a-2b93faca38a8,10-01-2021,0,0,7,7,IN01
d00ffad1-56fd-4cbd-9f3a-2b93faca38a8,11-01-2021,0,0,7,7,IN01
d00ffad1-56fd-4cbd-9f3a-2b93faca38a8,12-01-2021,0,0,7,7,IN01
d00ffad1-56fd-4cbd-9f3a-2b93faca38a8,13-01-2021,0,0,7,7,IN01
d00ffad1-56fd-4cbd-9f3a-2b93faca38a8,14-01-2021,0,0,7,7,IN01
d00ffad1-56fd-4cbd-9f3a-2b93faca38a8,15-01-2021,0,0,7,7,IN01
d00ffad1-56fd-4cbd-9f3a-2b93faca38a8,16-01-2021,0,0,7,7,IN01
d00ffad1-56fd-4cbd-9f3a-2b93faca38a8,17-01-2021,0,0,7,7,IN01
d00ffad1-56fd-4cbd-9f3a-2b93faca38a8,18-01-2021,0,0,7,7,IN01
d00ffad1-56fd-4cbd-9f3a-2b93faca38a8,19-01-2021,0,0,7,7,IN01
d00ffad1-56fd-4cbd-9f3a-2b93faca38a8,20-01-2021,0,0,7,7,IN01
d00ffad1-56fd-4cbd-9f3a-2b93faca38a8,21-01-2021,0,0,7,7,IN01
d00ffad1-56fd-4cbd-9f3a-2b93faca38a8,22-01-2021,0,0,7,7,IN01
d00ffad1-56fd-4cbd-9f3a-2b93faca38a8,23-01-2021,0,0,7,7,IN01
d00ffad1-56fd-4cbd-9f3a-2b93faca38a8,24-01-2021,0,0,7,7,IN01
d00ffad1-56fd-4cbd-9f3a-2b93faca38a8,25-01-2021,0,0,7,7,IN01
d00ffad1-56fd-4cbd-9f3a-2b93faca38a8,26-01-2021,0,0,7,7,IN01
d00ffad1-56fd-4cbd-9f3a-2b93faca38a8,27-01-2021,0,0,7,7,IN01
d00ffad1-56fd-4cbd-9f3a-2b93faca38a8,28-01-2021,0,0,7,7,IN01
d00ffad1-56fd-4cbd-9f3a-2b93faca38a8,29-01-2021,0,0,7,7,IN01
d00ffad1-56fd-4cbd-9f3a-2b93faca38a8,30-01-2021,0,0,7,7,IN01
d00ffad1-56fd-4cbd-9f3a-2b93faca38a8,31-01-2021,0,0,7,7,IN01
d00ffad1-56fd-4cbd-9f3a-2b93faca38a8,01-02-2021,0,0,7,7,IN01
d00ffad1-56fd-4cbd-9f3a-2b93faca38a8,02-02-2021,0,0,7,7,IN01
d00ffad1-56fd-4cbd-9f3a-2b93faca38a8,03-02-2021,0,0,7,7,IN01
d00ffad1-56fd-4cbd-9f3a-2b93faca38a8,04-02-2021,0,0,7,7,IN01
d00ffad1-56fd-4cbd-9f3a-2b93faca38a8,05-02-2021,0,0,7,7,IN01
d00ffad1-56fd-4cbd-9f3a-2b93faca38a8,06-02-2021,0,0,7,7,IN01
d00ffad1-56fd-4cbd-9f3a-2b93faca38a8,07-02-2021,0,0,7,7,IN01
d00ffad1-56fd-4cbd-9f3a-2b93faca38a8,08-02-2021,0,0,7,7,IN01
d00ffad1-56fd-4cbd-9f3a-2b93faca38a8,09-02-2021,0,0,7,7,IN01
d00ffad1-56fd-4cbd-9f3a-2b93faca38a8,10-02-2021,0,0,7,7,IN01
d00ffad1-56fd-4cbd-9f3a-2b93faca38a8,11-02-2021,0,0,7,7,IN01
d00ffad1-56fd-4cbd-9f3a-2b93faca38a8,12-02-2021,0,0,7,7,IN01
d00ffad1-56fd-4cbd-9f3a-2b93faca38a8,13-02-2021,0,0,7,7,IN01
d00ffad1-56fd-4cbd-9f3a-2b93faca38a8,14-02-2021,0,0,7,7,IN01
d00ffad1-56fd-4cbd-9f3a-2b93faca38a8,15-02-2021,0,0,7,7,IN01
d00ffad1-56fd-4cbd-9f3a-2b93faca38a8,16-02-2021,0,0,7,7,IN01
d00ffad1-56fd-4cbd-9f3a-2b93faca38a8,17-02-2021,0,0,7,7,IN01
d00ffad1-56fd-4cbd-9f3a-2b93faca38a8,18-02-2021,0,0,7,7,IN01
d00ffad1-56fd-4cbd-9f3a-2b93faca38a8,19-02-2021,0,0,7,7,IN01
d00ffad1-56fd-4cbd-9f3a-2b93faca38a8,20-02-2021,0,0,7,7,IN01
d00ffad1-56fd-4cbd-9f3a-2b93faca38a8,21-02-2021,0,0,7,7,IN01
d00ffad1-56fd-4cbd-9f3a-2b93faca38a8,22-02-2021,0,0,7,7,IN01
d00ffad1-56fd-4cbd-9f3a-2b93faca38a8,23-02-2021,0,0,7,7,IN01
d00ffad1-56fd-4cbd-9f3a-2b93faca38a8,24-02-2021,0,0,7,7,IN01
d00ffad1-56fd-4cbd-9f3a-2b93faca38a8,25-02-2021,0,0,7,7,IN01
00eb655f-c131-ee44-9192-08e7c9072795,01-01-2021,0,0,7,7,IN02
00eb655f-c131-ee44-9192-08e7c9072795,02-01-2021,0,0,7,7,IN02
00eb655f-c131-ee44-9192-08e7c9072795,03-01-2021,0,0,7,7,IN02
00eb655f-c131-ee44-9192-08e7c9072795,04-01-2021,0,0,7,7,IN02
00eb655f-c131-ee44-9192-08e7c9072795,05-01-2021,0,0,7,7,IN02
00eb655f-c131-ee44-9192-08e7c9072795,06-01-2021,0,0,7,7,IN02
00eb655f-c131-ee44-9192-08e7c9072795,07-01-2021,0,0,7,7,IN02
00eb655f-c131-ee44-9192-08e7c9072795,08-01-2021,0,0,7,7,IN02
00eb655f-c131-ee44-9192-08e7c9072795,09-01-2021,0,0,7,7,IN02
00eb655f-c131-ee44-9192-08e7c9072795,10-01-2021,0,0,7,7,IN02
00eb655f-c131-ee44-9192-08e7c9072795,11-01-2021,0,0,7,7,IN02
00eb655f-c131-ee44-9192-08e7c9072795,12-01-2021,0,0,7,7,IN02
00eb655f-c131-ee44-9192-08e7c9072795,13-01-2021,0,0,7,7,IN02
00eb655f-c131-ee44-9192-08e7c9072795,14-01-2021,0,0,7,7,IN02
00eb655f-c131-ee44-9192-08e7c9072795,15-01-2021,0,0,7,7,IN02
00eb655f-c131-ee44-9192-08e7c9072795,16-01-2021,0,0,7,7,IN02
00eb655f-c131-ee44-9192-08e7c9072795,17-01-2021,0,0,7,7,IN02
00eb655f-c131-ee44-9192-08e7c9072795,18-01-2021,0,0,7,7,IN02
00eb655f-c131-ee44-9192-08e7c9072795,19-01-2021,0,0,7,7,IN02
00eb655f-c131-ee44-9192-08e7c9072795,20-01-2021,0,0,7,7,IN02
00eb655f-c131-ee44-9192-08e7c9072795,21-01-2021,0,0,7,7,IN02
00eb655f-c131-ee44-9192-08e7c9072795,22-01-2021,0,0,7,7,IN02
00eb655f-c131-ee44-9192-08e7c9072795,23-01-2021,0,0,7,7,IN02
00eb655f-c131-ee44-9192-08e7c9072795,24-01-2021,0,0,7,7,IN02
00eb655f-c131-ee44-9192-08e7c9072795,25-01-2021,0,0,7,7,IN02
00eb655f-c131-ee44-9192-08e7c9072795,26-01-2021,0,0,7,7,IN02
00eb655f-c131-ee44-9192-08e7c9072795,27-01-2021,0,0,7,7,IN02
00eb655f-c131-ee44-9192-08e7c9072795,28-01-2021,0,0,7,7,IN02
00eb655f-c131-ee44-9192-08e7c9072795,29-01-2021,0,0,7,7,IN02
00eb655f-c131-ee44-9192-08e7c9072795,30-01-2021,0,0,7,7,IN02
00eb655f-c131-ee44-9192-08e7c9072795,31-01-2021,0,0,7,7,IN02
00eb655f-c131-ee44-9192-08e7c9072795,01-02-2021,0,0,7,7,IN02
00eb655f-c131-ee44-9192-08e7c9072795,02-02-2021,0,0,7,7,IN02
00eb655f-c131-ee44-9192-08e7c9072795,03-02-2021,0,0,7,7,IN02
00eb655f-c131-ee44-9192-08e7c9072795,04-02-2021,0,0,7,7,IN02
00eb655f-c131-ee44-9192-08e7c9072795,05-02-2021,0,0,7,7,IN02
00eb655f-c131-ee44-9192-08e7c9072795,06-02-2021,0,0,7,7,IN02
00eb655f-c131-ee44-9192-08e7c9072795,07-02-2021,0,0,7,7,IN02
00eb655f-c131-ee44-9192-08e7c9072795,08-02-2021,0,0,7,7,IN02
00eb655f-c131-ee44-9192-08e7c9072795,09-02-2021,0,0,7,7,IN02
00eb655f-c131-ee44-9192-08e7c9072795,10-02-2021,0,0,7,7,IN02
00eb655f-c131-ee44-9192-08e7c9072795,11-02-2021,0,0,7,7,IN02
00eb655f-c131-ee44-9192-08e7c9072795,12-02-2021,0,0,7,7,IN02
00eb655f-c131-ee44-9192-08e7c9072795,13-02-2021,0,0,7,7,IN02
00eb655f-c131-ee44-9192-08e7c9072795,14-02-2021,0,0,7,7,IN02
00eb655f-c131-ee44-9192-08e7c9072795,15-02-2021,0,0,7,7,IN02
00eb655f-c131-ee44-9192-08e7c9072795,16-02-2021,0,0,7,7,IN02
00eb655f-c131-ee44-9192-08e7c9072795,17-02-2021,0,0,7,7,IN02
00eb655f-c131-ee44-9192-08e7c9072795,18-02-2021,0,0,7,7,IN02
00eb655f-c131-ee44-9192-08e7c9072795,19-02-2021,0,0,7,7,IN02
00eb655f-c131-ee44-9192-08e7c9072795,20-02-2021,0,0,7,7,IN02
00eb655f-c131-ee44-9192-08e7c9072795,21-02-2021,0,0,7,7,IN02
00eb655f-c131-ee44-9192-08e7c9072795,22-02-2021,0,0,7,7,IN02
00eb655f-c131-ee44-9192-08e7c9072795,23-02-2021,0,0,7,7,IN02
00eb655f-c131-ee44-9192-08e7c9072795,24-02-2021,0,0,7,7,IN02
00eb655f-c131-ee44-9192-08e7c9072795,25-02-2021,0,0,7,7,IN02
00b0392c-9184-da6d-8cde-c23c27d14961,01-01-2021,0,0,7,7,US01
00b0392c-9184-da6d-8cde-c23c27d14961,02-01-2021,0,0,7,7,US01
00b0392c-9184-da6d-8cde-c23c27d14961,03-01-2021,0,0,7,7,US01
00b0392c-9184-da6d-8cde-c23c27d14961,04-01-2021,0,0,7,7,US01
00b0392c-9184-da6d-8cde-c23c27d14961,05-01-2021,0,0,7,7,US01
00b0392c-9184-da6d-8cde-c23c27d14961,06-01-2021,0,0,7,7,US01
00b0392c-9184-da6d-8cde-c23c27d14961,07-01-2021,0,0,7,7,US01
00b0392c-9184-da6d-8cde-c23c27d14961,08-01-2021,0,0,7,7,US01
00b0392c-9184-da6d-8cde-c23c27d14961,09-01-2021,0,0,7,7,US01
00b0392c-9184-da6d-8cde-c23c27d14961,10-01-2021,0,0,7,7,US01
00b0392c-9184-da6d-8cde-c23c27d14961,11-01-2021,0,0,7,7,US01
00b0392c-9184-da6d-8cde-c23c27d14961,12-01-2021,0,0,7,7,US01
00b0392c-9184-da6d-8cde-c23c27d14961,13-01-2021,0,0,7,7,US01
00b0392c-9184-da6d-8cde-c23c27d14961,14-01-2021,0,0,7,7,US01
00b0392c-9184-da6d-8cde-c23c27d14961,15-01-2021,0,0,7,7,US01
00b0392c-9184-da6d-8cde-c23c27d14961,16-01-2021,0,0,7,7,US01
00b0392c-9184-da6d-8cde-c23c27d14961,17-01-2021,0,0,7,7,US01
00b0392c-9184-da6d-8cde-c23c27d14961,18-01-2021,0,0,7,7,US01
00b0392c-9184-da6d-8cde-c23c27d14961,19-01-2021,0,0,7,7,US01
00b0392c-9184-da6d-8cde-c23c27d14961,20-01-2021,0,0,7,7,US01
00b0392c-9184-da6d-8cde-c23c27d14961,21-01-2021,0,0,7,7,US01
00b0392c-9184-da6d-8cde-c23c27d14961,22-01-2021,0,0,7,7,US01
00b0392c-9184-da6d-8cde-c23c27d14961,23-01-2021,0,0,7,7,US01
00b0392c-9184-da6d-8cde-c23c27d14961,24-01-2021,0,0,7,7,US01
00b0392c-9184-da6d-8cde-c23c27d14961,25-01-2021,0,0,7,7,US01
00b0392c-9184-da6d-8cde-c23c27d14961,26-01-2021,0,0,7,7,US01
00b0392c-9184-da6d-8cde-c23c27d14961,27-01-2021,0,0,7,7,US01
00b0392c-9184-da6d-8cde-c23c27d14961,28-01-2021,0,0,7,7,US01
00b0392c-9184-da6d-8cde-c23c27d14961,29-01-2021,0,0,7,7,US01
00b0392c-9184-da6d-8cde-c23c27d14961,30-01-2021,0,0,7,7,US01
00b0392c-9184-da6d-8cde-c23c27d14961,31-01-2021,0,0,7,7,US01
00b0392c-9184-da6d-8cde-c23c27d14961,01-02-2021,0,0,7,7,US01
00b0392c-9184-da6d-8cde-c23c27d14961,02-02-2021,0,0,7,7,US01
00b0392c-9184-da6d-8cde-c23c27d14961,03-02-2021,0,0,7,7,US01
00b0392c-9184-da6d-8cde-c23c27d14961,04-02-2021,0,0,7,7,US01
00b0392c-9184-da6d-8cde-c23c27d14961,05-02-2021,0,0,7,7,US01
00b0392c-9184-da6d-8cde-c23c27d14961,06-02-2021,0,0,7,7,US01
00b0392c-9184-da6d-8cde-c23c27d14961,07-02-2021,0,0,7,7,US01
00b0392c-9184-da6d-8cde-c23c27d14961,08-02-2021,0,0,7,7,US01
00b0392c-9184-da6d-8cde-c23c27d14961,09-02-2021,0,0,7,7,US01
00b0392c-9184-da6d-8cde-c23c27d14961,10-02-2021,0,0,7,7,US01
00b0392c-9184-da6d-8cde-c23c27d14961,11-02-2021,0,0,7,7,US01
00b0392c-9184-da6d-8cde-c23c27d14961,12-02-2021,0,0,7,7,US01
00b0392c-9184-da6d-8cde-c23c27d14961,13-02-2021,0,0,7,7,US01
00b0392c-9184-da6d-8cde-c23c27d14961,14-02-2021,0,0,7,7,US01
00b0392c-9184-da6d-8cde-c23c27d14961,15-02-2021,0,0,7,7,US01
00b0392c-9184-da6d-8cde-c23c27d14961,16-02-2021,0,0,7,7,US01
00b0392c-9184-da6d-8cde-c23c27d14961,17-02-2021,0,0,7,7,US01
00b0392c-9184-da6d-8cde-c23c27d14961,18-02-2021,0,0,7,7,US01
00b0392c-9184-da6d-8cde-c23c27d14961,19-02-2021,0,0,7,7,US01
00b0392c-9184-da6d-8cde-c23c27d14961,20-02-2021,0,0,7,7,US01
00b0392c-9184-da6d-8cde-c23c27d14961,21-02-2021,0,0,7,7,US01
00b0392c-9184-da6d-8cde-c23c27d14961,22-02-2021,0,0,7,7,US01
00b0392c-9184-da6d-8cde-c23c27d14961,23-02-2021,0,0,7,7,US01
00b0392c-9184-da6d-8cde-c23c27d14961,24-02-2021,0,0,7,7,US01
00b0392c-9184-da6d-8cde-c23c27d14961,25-02-2021,0,0,7,7,US01
009d2aae-2682-c085-c411-0721e1dfd517,01-01-2021,0,0,7,7,US02
009d2aae-2682-c085-c411-0721e1dfd517,02-01-2021,0,0,7,7,US02
009d2aae-2682-c085-c411-0721e1dfd517,03-01-2021,0,0,7,7,US02
009d2aae-2682-c085-c411-0721e1dfd517,04-01-2021,0,0,7,7,US02
009d2aae-2682-c085-c411-0721e1dfd517,05-01-2021,0,0,7,7,US02
009d2aae-2682-c085-c411-0721e1dfd517,06-01-2021,0,0,7,7,US02
009d2aae-2682-c085-c411-0721e1dfd517,07-01-2021,0,0,7,7,US02
009d2aae-2682-c085-c411-0721e1dfd517,08-01-2021,0,0,7,7,US02
009d2aae-2682-c085-c411-0721e1dfd517,09-01-2021,0,0,7,7,US02
009d2aae-2682-c085-c411-0721e1dfd517,10-01-2021,0,0,7,7,US02
009d2aae-2682-c085-c411-0721e1dfd517,11-01-2021,0,0,7,7,US02
009d2aae-2682-c085-c411-0721e1dfd517,12-01-2021,0,0,7,7,US02
009d2aae-2682-c085-c411-0721e1dfd517,13-01-2021,0,0,7,7,US02
009d2aae-2682-c085-c411-0721e1dfd517,14-01-2021,0,0,7,7,US02
009d2aae-2682-c085-c411-0721e1dfd517,15-01-2021,0,0,7,7,US02
009d2aae-2682-c085-c411-0721e1dfd517,16-01-2021,0,0,7,7,US02
009d2aae-2682-c085-c411-0721e1dfd517,17-01-2021,0,0,7,7,US02
009d2aae-2682-c085-c411-0721e1dfd517,18-01-2021,0,0,7,7,US02
009d2aae-2682-c085-c411-0721e1dfd517,19-01-2021,0,0,7,7,US02
009d2aae-2682-c085-c411-0721e1dfd517,20-01-2021,0,0,7,7,US02
009d2aae-2682-c085-c411-0721e1dfd517,21-01-2021,0,0,7,7,US02
009d2aae-2682-c085-c411-0721e1dfd517,22-01-2021,0,0,7,7,US02
009d2aae-2682-c085-c411-0721e1dfd517,23-01-2021,0,0,7,7,US02
009d2aae-2682-c085-c411-0721e1dfd517,24-01-2021,0,0,7,7,US02
009d2aae-2682-c085-c411-0721e1dfd517,25-01-2021,0,0,7,7,US02
009d2aae-2682-c085-c411-0721e1dfd517,26-01-2021,0,0,7,7,US02
009d2aae-2682-c085-c411-0721e1dfd517,27-01-2021,0,0,7,7,US02
009d2aae-2682-c085-c411-0721e1dfd517,28-01-2021,0,0,7,7,US02
009d2aae-2682-c085-c411-0721e1dfd517,29-01-2021,0,0,7,7,US02
009d2aae-2682-c085-c411-0721e1dfd517,30-01-2021,0,0,7,7,US02
009d2aae-2682-c085-c411-0721e1dfd517,31-01-2021,0,0,7,7,US02
009d2aae-2682-c085-c411-0721e1dfd517,01-02-2021,0,0,7,7,US02
009d2aae-2682-c085-c411-0721e1dfd517,02-02-2021,0,0,7,7,US02
009d2aae-2682-c085-c411-0721e1dfd517,03-02-2021,0,0,7,7,US02
009d2aae-2682-c085-c411-0721e1dfd517,04-02-2021,0,0,7,7,US02
009d2aae-2682-c085-c411-0721e1dfd517,05-02-2021,0,0,7,7,US02
009d2aae-2682-c085-c411-0721e1dfd517,06-02-2021,0,0,7,7,US02
009d2aae-2682-c085-c411-0721e1dfd517,07-02-2021,0,0,7,7,US02
009d2aae-2682-c085-c411-0721e1dfd517,08-02-2021,0,0,7,7,US02
009d2aae-2682-c085-c411-0721e1dfd517,09-02-2021,0,0,7,7,US02
009d2aae-2682-c085-c411-0721e1dfd517,10-02-2021,0,0,7,7,US02
009d2aae-2682-c085-c411-0721e1dfd517,11-02-2021,0,0,7,7,US02
009d2aae-2682-c085-c411-0721e1dfd517,12-02-2021,0,0,7,7,US02
009d2aae-2682-c085-c411-0721e1dfd517,13-02-2021,0,0,7,7,US02
009d2aae-2682-c085-c411-0721e1dfd517,14-02-2021,0,0,7,7,US02
009d2aae-2682-c085-c411-0721e1dfd517,15-02-2021,0,0,7,7,US02
009d2aae-2682-c085-c411-0721e1dfd517,16-02-2021,0,0,7,7,US02
009d2aae-2682-c085-c411-0721e1dfd517,17-02-2021,0,0,7,7,US02
009d2aae-2682-c085-c411-0721e1dfd517,18-02-2021,0,0,7,7,US02
009d2aae-2682-c085-c411-0721e1dfd517,19-02-2021,0,0,7,7,US02
009d2aae-2682-c085-c411-0721e1dfd517,20-02-2021,0,0,7,7,US02
009d2aae-2682-c085-c411-0721e1dfd517,21-02-2021,0,0,7,7,US02
009d2aae-2682-c085-c411-0721e1dfd517,22-02-2021,0,0,7,7,US02
009d2aae-2682-c085-c411-0721e1dfd517,23-02-2021,0,0,7,7,US02
009d2aae-2682-c085-c411-0721e1dfd517,24-02-2021,0,0,7,7,US02
009d2aae-2682-c085-c411-0721e1dfd517,25-02-2021,0,0,7,7,US02
009363ae-7b87-158a-d4ae-5b26cv3889c8,01-01-2021,0,0,7,7,DE01
009363ae-7b87-158a-d4ae-5b26cv3889c8,02-01-2021,0,0,7,7,DE01
009363ae-7b87-158a-d4ae-5b26cv3889c8,03-01-2021,0,0,7,7,DE01
009363ae-7b87-158a-d4ae-5b26cv3889c8,04-01-2021,0,0,7,7,DE01
009363ae-7b87-158a-d4ae-5b26cv3889c8,05-01-2021,0,0,7,7,DE01
009363ae-7b87-158a-d4ae-5b26cv3889c8,06-01-2021,0,0,7,7,DE01
009363ae-7b87-158a-d4ae-5b26cv3889c8,07-01-2021,0,0,7,7,DE01
009363ae-7b87-158a-d4ae-5b26cv3889c8,08-01-2021,0,0,7,7,DE01
009363ae-7b87-158a-d4ae-5b26cv3889c8,09-01-2021,0,0,7,7,DE01
009363ae-7b87-158a-d4ae-5b26cv3889c8,10-01-2021,0,0,7,7,DE01
009363ae-7b87-158a-d4ae-5b26cv3889c8,11-01-2021,0,0,7,7,DE01
009363ae-7b87-158a-d4ae-5b26cv3889c8,12-01-2021,0,0,7,7,DE01
009363ae-7b87-158a-d4ae-5b26cv3889c8,13-01-2021,0,0,7,7,DE01
009363ae-7b87-158a-d4ae-5b26cv3889c8,14-01-2021,0,0,7,7,DE01
009363ae-7b87-158a-d4ae-5b26cv3889c8,15-01-2021,0,0,7,7,DE01
009363ae-7b87-158a-d4ae-5b26cv3889c8,16-01-2021,0,0,7,7,DE01
009363ae-7b87-158a-d4ae-5b26cv3889c8,17-01-2021,0,0,7,7,DE01
009363ae-7b87-158a-d4ae-5b26cv3889c8,18-01-2021,0,0,7,7,DE01
009363ae-7b87-158a-d4ae-5b26cv3889c8,19-01-2021,0,0,7,7,DE01
009363ae-7b87-158a-d4ae-5b26cv3889c8,20-01-2021,0,0,7,7,DE01
009363ae-7b87-158a-d4ae-5b26cv3889c8,21-01-2021,0,0,7,7,DE01
009363ae-7b87-158a-d4ae-5b26cv3889c8,22-01-2021,0,0,7,7,DE01
009363ae-7b87-158a-d4ae-5b26cv3889c8,23-01-2021,0,0,7,7,DE01
009363ae-7b87-158a-d4ae-5b26cv3889c8,24-01-2021,0,0,7,7,DE01
009363ae-7b87-158a-d4ae-5b26cv3889c8,25-01-2021,0,0,7,7,DE01
009363ae-7b87-158a-d4ae-5b26cv3889c8,26-01-2021,0,0,7,7,DE01
009363ae-7b87-158a-d4ae-5b26cv3889c8,27-01-2021,0,0,7,7,DE01
009363ae-7b87-158a-d4ae-5b26cv3889c8,28-01-2021,0,0,7,7,DE01
009363ae-7b87-158a-d4ae-5b26cv3889c8,29-01-2021,0,0,7,7,DE01
009363ae-7b87-158a-d4ae-5b26cv3889c8,30-01-2021,0,0,7,7,DE01
009363ae-7b87-158a-d4ae-5b26cv3889c8,31-01-2021,0,0,7,7,DE01
009363ae-7b87-158a-d4ae-5b26cv3889c8,01-02-2021,0,0,7,7,DE01
009363ae-7b87-158a-d4ae-5b26cv3889c8,02-02-2021,0,0,7,7,DE01
009363ae-7b87-158a-d4ae-5b26cv3889c8,03-02-2021,0,0,7,7,DE01
009363ae-7b87-158a-d4ae-5b26cv3889c8,04-02-2021,0,0,7,7,DE01
009363ae-7b87-158a-d4ae-5b26cv3889c8,05-02-2021,0,0,7,7,DE01
